name,lat,lon,population,alternate_names
Selb,50.17058,12.13054,17132,"Zel'b,Zelb,sai er bu,zerupu,zlb,zylb,Зелб,Зельб,Զելբ,זלב,زلب,زيلب,ゼルプ,塞尔布"
Gescher,51.954,7.00481,17115,"Gascheri,Gasgeri,Gescher,Gesher,Gāscheri,Gāsgeri,ge she er,ghyshr,gshr,Гешер,غيشر,گشر,格舍尔"
Rotherbaum,53.5665,9.99265,17114,"Hamburg-Rotherbaum,Roterbaum,Rotherbaum,Ротербаум"
Elmschenhagen,54.28949,10.1899,17097,Elmschenhagen
Hochheim am Main,50.01436,8.35218,17027,"Gokhgajm-am-Majn,Hochheim,Hochheim am Main,Khokhajm na Majni,Khokhkhajm-am-Majn,hkhhaym am mayn,mei yin he pan huo hai mu,Гохгайм-ам-Майн,Хохајм на Мајни,Хоххайм-ам-Майн,هخهایم ام ماین,ホーホハイム・アム・マイン,美因河畔霍海姆"
Dulsberg,53.58383,10.06445,17002,
Eutin,54.13503,10.61148,16984,"Eutin,Eutin mit Malente,Oitin,Ojtin,ao yi ting,awytyn,aywtyn,Οϊτίν,Ойтин,Ојтин,أويتين,ائوتین,奥伊廷"
Hausbruch,53.47424,9.88289,16927,
Babenhausen,49.96519,8.95129,16920,"Babenhausen,Babenkhauzen,ba ben hao sen,babenhauzen,Бабенхаузен,بابن‌هاوزن,バーベンハウゼン,巴本豪森"
Dahlem,52.4581,13.28702,16916,"Berlin-Dahlem,Dalem,Далем,דאהלם"
Bad Reichenhall,47.72947,12.87819,16910,"Bad Rajkhenkhal,Bad Rayxenhal,Bad Reichenhall,Bad-Rajkhengall',Bad-Rajkhenkhal',Bad-Rajkhenkhall',Datreiche Hall,Reichahoi,Reichenhall,ba te lai xing ha er,bad rayshnhal,Бад Райхенхал,Бад Рајхенхал,Бад-Райхенгалль,Бад-Райхенхалль,Бад-Райхенхаль,Բադ Ռայխենհալ,باد رايشنهال,باد رایشنهال,بیڈ ریچنہال,巴特赖兴哈尔"
Gilching,48.10755,11.2936,16859,"Gil'khing,Gilching,Gilkhing,gylshyng,ji er xing,Гилхинг,Гильхинг,Гільхінг,گیلشینگ,吉尔兴"
Bad Arolsen,51.37982,9.01445,16854,"Arothia,Bad Arolsen,Bad Arolzen,Bad-Arol'zen,ba te a luo er sen,bad arwlzn,Бад Аролзен,Бад-Арользен,باد آرولزن,バート・アーロルゼン,巴特阿罗尔森"
Frankenberg,50.91297,13.04011,16850,"Frankenberg,Frankenberg/Sa.,Frankenberga/Sa.,Frankenburg,franknbrg  zaksn,fu lan ken bei ge,Франкенберг,Франкенбург,فرانکنبرگ، زاکسن,弗蘭肯貝格"
Eltville,50.02858,8.11754,16845,"Eltville,Eltville am Rhein"
Stockach,47.85105,9.0091,16844,"Shtokakh,Shtokkakh,Stockach,shi tuo ka,shtwkakh,Штоках,Штокках,اشتوک‌آخ,شتوكاخ,施托卡"
Huckarde,51.53213,7.41508,16825,Hukrithi
Schneeberg,50.59465,12.64139,16784,"Schneeberg,Shneberg,ashnybrg,Шнеберг,اشنیبرگ"
Diepholz,52.60783,8.37005,16783,"Deefholt,Diepholz,Diepholzi vald,Dipkhol'c,Dipkholc,di pu huo er ci,dybhwlts,dyphwlz,Дипхолц,Дипхольц,ديبهولتس,دیپهولز,迪普霍尔茨"
Holzkirchen,47.87663,11.70181,16770,"Gol'ckirkhen,Hoizkiacha,Khol'ckirkhen,Kholckirkhen,huo er ci ji xing,hwlts kyrshn,Гольцкірхен,Холцкирхен,Хольцкирхен,هولتس کیرشن,霍尔茨基兴"
Heidenau,50.97221,13.86741,16756,"Khajdenau,hai de nao,haydhnaw,haydnaw,haydnw,Хайденау,Хајденау,هايدناو,هايدنو,هايدنَو,هایدهناو,海德瑙"
Hermsdorf,52.61421,13.30587,16726,Berlin-Hermsdorf
Marienberg,50.65051,13.16122,16716,"Marienberg,Marienberga,Marinberg,ma lin bei ge,marynbrg,marynbrgh,Мариенберг,Маринберг,Марієнберг,مارينبرغ,مارینبرگ,马林贝格"
Neustadt bei Coburg,50.32975,11.12058,16715,"Neustadt,Neustadt b.Coburg,Neustadt bei Coburg,Nojshtadt-Koburg,Nojshtadt-baj-Koburg,Nojshtat baj Koburg,ke bao fu jin nuo yi si ta te,nwyshtat bay kwbwrgh,Нойштадт-Кобург,Нойштадт-бай-Кобург,Нојштат бај Кобург,Նոյշթաթ Կոբուրգ,نويشتات باي كوبورغ,نوی‌اشتات بای کبورگ,ノイシュタット・バイ・コーブルク,科堡附近诺伊斯塔特"
Vilshofen,48.62695,13.19222,16695,"Vilshofen,Vilshofen an der Donau"
Frohnau,52.63336,13.29024,16689,Berlin-Frohnau
Bobingen,48.27091,10.8339,16682,"Bobingen,bo bin gen,bwbynghn,bwbyngn,Бобинген,Бобінген,Բոբինգեն,بوبينغن,بوبینگن,博宾根"
Losheim,49.5099,6.74549,16660,"Losheim,Losheim am See"
Wassenberg,51.10009,6.15484,16641,"Vasenberg,Vassenberg,Wasseberg,Wassenberg,fasnbrgh,wa sen bei ge,waznbrg,Васенберг,Вассенберг,فاسنبرغ,وازنبرگ,瓦森贝格"
Mittweida,50.98622,12.97537,16619,"Mittweida,Mitvajda,Mitveida,mi te wei da,mytfayda,mytwyda,Митвайда,Митвајда,Мітвайда,ميتفايدا,میتویدا,米特魏达"
Nauen,52.60701,12.87374,16600,"Nauehn,Nauen,nao en,Науен,Науэн,Նաուեն,瑙恩"
Sigmaringen,48.08829,9.23033,16592,"Sigmaringa,Sigmaringen,Zigmaringen,Zigmaryngen,xi ge ma lin gen,zygmaryngn,zygmryngn,Зигмаринген,Зігмарынген,זיגמרינגן,زیگمارینگن,西格马林根"
Großenhain,51.28951,13.5335,16573,"Grosengajn,Grosenhaina,Grosenkhajn,Grossenhain,Großenhain,Haganoa,Wulki Hojn,ge luo sen hai en,ghrwsnhayn,grshnhayn,Гросенгайн,Гросенхайн,Гросенхајн,غروسنهاين,گرشنهاین,格罗森海恩"
Hille,52.33333,8.75,16567,Hille
Stockelsdorf,53.8922,10.64713,16562,
Bad Säckingen,47.55371,7.94612,16549,"Bad Saeckingen,Bad Säckingen,Bad Zekingen,Bad-Zekingen,Bad-Zekkingen,Sackingen,Säckingen,ba te sai jing gen,bad zkynghyn,bad zkyngyn,Бад Зекинген,Бад-Зекинген,Бад-Зеккінген,باد زكينغين,باد زکینگین,巴特塞京根"
Hohenstein-Ernstthal,50.80064,12.71287,16542,"Goenshtajn-Ernsttal',Hoensteina-Ernstale,Hoenšteina-Ernstāle,Hohenstein-Ernstthal,Khoehnshtajn-Ehrnsttal',Khoenshtajn-Ernstal,huo heng si tai yin-ai er en si ta er,hwynshtayn-arnstal,Гоенштайн-Ернстталь,Хоенштајн-Ернстал,Хоэнштайн-Эрнстталь,هوهن‌اشتاین-ارنشتال,هوينشتاين-إرنستال,霍亨斯泰因-埃尔恩斯塔尔"
Illertissen,48.22336,10.10347,16522,"Ilertisen,Ilertiseno,Illertissen,alrtysn,aylrtysn,yi lai er di sen,Іллертіссен,Илертисен,Иллертиссен,Իլերթիսեն,إلرتيسن,ایلرتیسن,伊莱尔蒂森"
Harpen,51.49822,7.28831,16498,"Harpena,Harpunni"
Gunzenhausen,49.11663,10.75971,16477,"Guncengauzen,Guncenkhauzen,Gunzenhausen,Gunzenhausn,ghwntsnhawzn,gong cen hao sen,Гунценхаузен,Ґунценгаузен,Գունցենհաուզեն,غونتسنهاوزن,گونتسن‌هاوزن,贡岑豪森"
Haselhorst,52.54409,13.23743,16471,"Berlin-Haselhorst,Haselhorst"
Hilchenbach,50.99687,8.11062,16467,"Gil'khenbakh,Hilchenbach,Khil'khenbakh,Khilkhenbakh,hylshnbakh,xi er xing ba he,Гільхенбах,Хилхенбах,Хильхенбах,هيلشنباخ,هیلشنباخ,希尔兴巴赫"
Hofgeismar,51.49607,9.385,16444,"Chofnkaismar,Gofgajsmar,Hofgeismar,Khofgajsmar,hofugaisuma,huo fu gai si ma er,hwfgayzmar,hwfghayzmar,Χοφγκάισμαρ,Гофгайсмар,Хофгайсмар,Хофгајсмар,هوفغايزمار,هوفگایزمار,ホーフガイスマー,霍夫盖斯马尔"
Königslutter am Elm,52.25116,10.81683,16419,"Kenigsluter am Elm,Kjonigslutehr-na-Ehl'me,Kjonigslutter-am-Ehl'm,Koenigslutter am Elm,Konigslutter,Konigslutter am Elm,Königslutter,Königslutter am Elm,Luttera Regalis,ai er mu shan lu ke ni ge si lu te er,kwnyghslwtr,kwnygzlwtr,Кенигслутер ам Елм,Кёнигслуттер-ам-Эльм,Кёнігслутэр-на-Эльме,كونيغسلوتر,کونیگزلوتر,埃尔姆山麓克尼格斯卢特尔"
Petersberg,50.56002,9.71295,16410,
Bad Salzungen,50.81342,10.2361,16410,"Bad Salzungen,Bad Zalcungen,Bad-Zal'cungen,ba te sa er cong gen,bad zaltswnghn,bad zalzwngn,Бад Залцунген,Бад-Зальцунген,باد زالتسونغن,باد زالزونگن,巴特萨尔聪根"
Seeheim-Jugenheim,49.765,8.65194,16395,"Zeegajm-Jugengajm,Zekhajm-Jugenkhajm,sai hai mu-you gen hai mu,syhym - ywjynhaym,zehaimu=yugenhaimu,Зеегайм-Югенгайм,Зехайм-Югенхайм,Зехајм-Југенхајм,سيهيم - يوجينهايم,ゼーハイム＝ユーゲンハイム,塞海姆-尤根海姆"
Loxstedt,53.47095,8.64584,16382,"Gemeen Lox,Loksshtedt,Loksshtet,Loxstedt,luo ke si te te,Локсштедт,Локсштет,洛克斯特特"
Kirchhain,50.8272,8.92806,16381,"Kirchhain,Kirkhajn,Kirkhgajn,Kirkhkhajn,ji er xia yin,kiruhihain,kyrshhayn,Кирхајн,Кирхгайн,Кирххайн,Кірхгайн,كيرشهاين,کیرشهاین,キルヒハイン,基尔夏因"
Hückeswagen,51.14979,7.34471,16369,"Gjukkesvagen,Huckeswagen,Hueckeswagen,Hückeswagen,Khikesvagen,Khjukkesvagen,hwkswagn,hwkysfaghn,xu ke si wa gen,Гюккесваген,Хикесваген,Хюккесваген,هوكيسفاغن,هوکسواگن,许克斯瓦根"
Kladow,52.45423,13.14445,16368,"Berlin-Kladow,Cladow"
Großostheim,49.91985,9.07596,16346,"Grosostgajm,Grosostkhajm,Grossostajm,Grossostheim,Großostheim,ge luo suo si tai mu,gurosuosutohaimu,Гросостгайм,Гросостхайм,Гросостхајм,Гроссостайм,Գրոսոսթհայմ,グロースオストハイム,格罗索斯泰姆"
Kirchlengern,52.2,8.63333,16338,"Kirkhlengern,Kirlengern,ji xi lun ge en,kiruhirengerun,Кирленгерн,Кирхленгерн,Кірхленгерн,キルヒレンゲルン,基希伦格恩"
Hünfeld,50.67966,9.76727,16323,"Gjunfel'd,Huenfeld,Hünfeld,Khinfeld,Khjunfel'd,Khjunfeld,hwinpelteu,hwnfld,xin fei er de,Гюнфельд,Хинфелд,Хюнфелд,Хюнфельд,هونفلد,欣费尔德,휜펠트"
Weilerswist,50.75292,6.84585,16321,"Vajlersvist,Weilerswist,wei lei si wei si te,Вайлерсвист,Вайлерсвіст,Вајлерсвист,魏勒斯维斯特"
Hochfeld,51.41943,6.75462,16292,Hochfeld
Remagen,50.57879,7.22703,16280,"Remagen,Rigomagus,lei ma gen,remagen,rmaghn,rmagn,Ремаген,رماغن,رماگن,ሬማገን,レマーゲン,雷马根"
Baiersbronn,48.50318,8.37699,16248,"Baiersbronn,Bajersbron,Bajrsbron,bai ai er si bu long,Байрсброн,Бајерсброн,Бајрсброн,拜埃尔斯布龙"
Wendelstein,49.3523,11.15069,16220,"Vendel'shtajn,Vendelshtajn,Wendelstein,vuenderushutain,wen de er si tai yin,Венделштајн,Вендельштайн,Վենդելշթայն,ヴェンデルシュタイン,文德尔斯泰因"
Vechelde,52.26038,10.36491,16219,"Fehtlon [a. 973],Fekhel'de,Fekhelde,Vechel,Vechtla [a. 1145],fei xie er de,wchld,Фехелде,Фехельде,وچلد,费歇尔德"
Leopoldshöhe,52.01246,8.69834,16219,"Leopol'dsgee,Leopol'dskhjoeh,Leopoldshoehe,Leopoldshöhe,Leopoldskhekhe,lai ao bo er ci he hei,reoporutsuhee,Леополдсхехе,Леопольдсгеє,Леопольдсхёэ,レーオポルツヘーエ,莱奥波尔茨赫黑"
Boppard,50.23085,7.58992,16215,"Bopard,Boppard,bo pa de,bopaleuteu,bopparuto,bwbard,bwpard,Бопард,Боппард,بوبارد,بوپارد,ボッパルト,博帕德,보파르트"
Halstenbek,53.63301,9.83945,16212,"Halstenbek,Khal'stenbek,Khalstenbek,ha er si teng bei ke,Халстенбек,Хальстенбек,哈尔斯滕贝克"
Glinde,53.54046,10.21301,16210,"Glinde,Glinn"
Bassum,52.85059,8.72791,16191,"Bassen,Bassum,Basum,ba su mu,baswm,Бассум,Басум,باسوم,巴苏姆"
Neustadt in Holstein,54.10707,10.8145,16176,"Neustadt,Neustadt en Holstein,Niestadt in Holsteen,Nojshtadt,Nojshtat in Kholshtajn,huo er si tai yin de qu nuo yi si ta te,Нойштадт,Нојштат ин Холштајн,نوی‌اشتات این هل‌اشتاین,霍尔斯泰因地区诺伊斯塔特"
Neuenhagen,52.52985,13.68914,16170,
Schwarzenberg,50.53791,12.78522,16168,"Schwarzenberg,Schwarzenberg/Erzgeb.,Shvarcenberg,Svarcenberga/Rudu kalni,shfartsnbrgh,shi wa cen bei ge,shwartsnbrg  zaksn,Švarcenberga/Rūdu kalni,Шварценберг,شفارتسنبرغ,شوارتسنبرگ، زاکسن,施瓦岑贝格"
Brake (Unterweser),53.33333,8.48333,16150,"Brake,Brake (Unterweser)"
Schrobenhausen,48.56067,11.26071,16143,"Schrobenhausen,Shrobengauzen,Shrobenkhauzen,Srobenhauzen,shi luo ben hao sen,shrwbnhawzn,Шробенгаузен,Шробенхаузен,Շրոբենհաուզեն,شروبنهاوزن,شروبن‌هاوزن,施罗本豪森"
Linden-Nord,52.37204,9.70676,16141,
Rahden,52.43367,8.61263,16140,"Raden,Rahden,Rakhden,raden,radn,Раден,Рахден,رادن,ラーデン"
Lohr am Main,49.98922,9.57223,16127,"Loa,Lohr,Lohr a. Main,Lohr am Main,Lor na Majni,Lor-am-Majn,Mayni Lor,lwr  alman,mei yin he pan luo er,Лор на Мајни,Лор-ам-Майн,Մայնի Լոր,لور، آلمان,美因河畔洛尔"
Künzell,50.5442,9.71792,16124,"Kincel,Kjuncell',Kuenzell,Künzell,jin ce er,Кинцел,Кюнцелль,Күнселль,金策尔"
Brüggen,51.24053,6.18376,16105,"Brueggen,Brüggen"
Erwitte,51.6127,8.3384,16081,"Arwitti,Ehrvitte,Eritonon,Ervite,Ervitte,Erwitte,ai er wei te,arfyth,arwyth,Ėritonon,Ервите,Ервітте,Эрвитте,إرفيته,ارویته,埃尔维特"
Penzberg,47.75293,11.377,16079,"Benschberg,Pencberg,Penzberg,bntzbrgh,peng ci bei ge,pentsuberuku,pntzbrg,Пенцберг,Պենցբերգ,بنتزبرغ,پنتزبرگ,ペンツベルク,彭茨贝格"
Witzenhausen,51.34103,9.8554,16055,"Vicenkhauzen,Vitcengauzen,Vitcenkhauzen,Vitsenhauzen,Witzenhausen,Witzenhusa,fytsnhawzn,vuittsuenhauzen,wei cen hao sen,Витценхаузен,Виценхаузен,Вітценгаузен,فيتسنهاوزن,ویتسن‌هاوزن,ヴィッツェンハウゼン,维岑豪森"
Bad Segeberg,53.93775,10.30745,16052,"Bad Segeberg,Bad Zegeberg,Bad-Zegeberg,Sebarg,ba te sai ge bei ge,bad zgbrg,bad zghhbrgh,Бад Зегеберг,Бад-Зегеберг,باد زغهبرغ,باد زگبرگ,巴特塞格贝格"
Rissen,53.58453,9.76594,16051,"Hamburg-Rissen,Risen,Rissen,Рисен"
Ginsheim-Gustavsburg,49.9711,8.34532,16043,"Ginskhajm-Gustavsburg,jin si hai mu-gu si ta fu si bao,Гинсхайм-Густавсбург,Гинсхајм-Густавсбург,金斯海姆-古斯塔夫斯堡"
Damme,52.52157,8.19793,16024,"Dame,Damme,damh,damt,Даме,Дамме,دامة,دامه"
Petershausen-West,47.67411,9.17787,16021,
Wardenburg,53.05938,8.19669,16019,"Vardenburg,Wardenburg,Варденбург"
Grefrath,51.3363,6.34072,16016,"Grefrat,ge lei fu la te,Грефрат,格雷夫拉特"
Othmarschen,53.55173,9.88632,16009,"Hamburg-Othmarschen,Otmarshen,Отмаршен"
Oschatz,51.30001,13.10984,16000,"Osaca,Oschatz,Oshac,Ossitium,Ošaca,Wosec,Woseč,ao sha ci,ashats,awshats,Ошац,أوشاتس,اشاتس,奥沙茨"
Beckingen,49.4,6.7,15983,"Bekingen,Bekkingen,bei jin gen,bekkingen,Бекинген,Беккинген,Беккінген,ベッキンゲン,贝金根"
Blankenburg,51.79025,10.95509,15963,"Blankenburg,Blankenburg am Harz,blanknbwrgh,blnknbwrg,Бланкенбург,بلانكنبورغ,بلنکنبورگ"
Hövelhof,51.81667,8.65,15962,"Gefel'gof,Hoevelhof,Hovelhof,Hövelhof,Khevelkhof,Khjofel'khof,he fei er huo fu,Гефельгоф,Хевелхоф,Хёфельхоф,赫费尔霍夫"
Uslar,51.6569,9.63501,15951,"UEsseler,Uslar,awzlar,usura,wu si la er,Üsseler,Услар,اوزلار,ウスラー,乌斯拉尔"
Hettstedt,51.6503,11.51146,15949,"Heiczstete [a. 1046],Heiksteten,Hekstede,Hettstedt,Hezstede,Khetshtedt,Khetshtet,hei ci te,hytshtyt,Хетштедт,Хетштет,هت‌اشتت,هيتشتيت,黑茨特"
Alsfeld,50.75185,9.27082,15945,"Al'sfel'd,Alsfeld,Alsfelt,a er si fei er de,alsfld,arusuferuto,Άλσφελτ,Алсфелд,Альсфельд,آلسفلد,アルスフェルト,阿尔斯费尔德"
Ratekau,53.94646,10.7312,15921,"Ratekau,Ратекау"
Ebersbach an der Fils,48.716,9.5236,15919,"Ebersbach,Ebersbachander Fils,Ebersbakh an der Fils,Ebersbakh-an-der-Fil's,Ehbersbakh-na-Fil'se,abrsbakh an dr fylz,abrzbakh an dr fylz,fei er si he pan ai bei er si ba he,Еберсбах ан дер Филс,Еберсбах-ан-дер-Фільс,Эберсбах-на-Фильсе,إبرسباخ آن در فيلز,ابرزباخ آن در فیلز,菲尔斯河畔埃贝尔斯巴赫"
Freilassing,47.84085,12.98114,15909,"Frajlasing,Frajlassing,Fraylasing,Freilassing,QFL,fraylasngh,fraylaysng,frylysng,fu lai la xin,Фрайлассинг,Фрайлассінг,Фрајласинг,Ֆրայլասինգ,فرايلاسنغ,فرایلایسنگ,فریلیسنگ,弗赖拉辛"
Unterkrozingen,47.91933,7.69045,15908,"Bad Krozingen,Unter-Bad Krozingen,Unterkrozingen"
Bruckmühl,47.87859,11.91098,15851,"Bruckmuehl,Bruckmuhl,Bruckmühl,Brukmil,Brukmjul',Brukmyuhl,brwkmwl,bu lu ke mi he er,Брукмил,Брукмюль,Բրուկմյուհլ,بروکمول,布鲁克米赫尔"
Olsberg,51.35613,8.48899,15814,"Ol'sberg,Olsberg,alsbrg  alman,ao er si bei ge,Олсберг,Ольсберг,السبرگ، آلمان,奥尔斯贝格"
Schiffweiler,49.36667,7.13333,15780,"Shifvajler,xi fu wei lai er,Шифвайлер,Шифвајлер,席夫魏莱尔"
Preetz,54.23575,10.27934,15768,"Prec,Preetz,bryyts,prytts,pu lei ci,Прец,برييتس,پریتتس,普雷茨"
Bad Essen,52.31667,8.33333,15732,"Bad Esen,Bad Essen,Bad-Ehssen,ba te ai sen,Бад Есен,Бад-Эссен,巴特埃森"
Wendlingen am Neckar,48.67124,9.37632,15728,"Vendlingen,Vendlingen am Nekar,Vendlingen-am-Nekkar,Wendlingen,fndlynghn,nei ka he pan wen de lin gen,wndlyngn an dr nka,Вендлинген ам Некар,Вендлинген-ам-Неккар,Вендлінген,Նեքարի Վենդլինգեն,فندلينغن,وندلینگن آن در نکا,内卡河畔文德林根"
Kelheim,48.91725,11.88618,15723,"Kel'gajm,Kel'khajm,Kelhaym,Kelheim,Kelkhajm,ke er hai mu,klhaym,Келхайм,Келхајм,Кельгайм,Кельхайм,Կելհայմ,كلهايم,کلهایم,ኬልሃይም,克尔海姆"
Weener,53.16541,7.34966,15718,"Vener,Weener,fynr,wei nei er,wynr,Венер,فينر,وینر,韦内尔"
Zerbst,51.9662,12.08517,15680,"Cerbst,Serbisco,Serbišćo,Servesta,Zerbst,Zerbst/Anhalt,ce er bu si te,tsbrst,Цербст,تسبرست,策尔布斯特"
Zeulenroda-Triebes,50.65033,11.98377,15677,"Cojlenroda-Tribes,cuo yi lun luo da-te li bei si,Цойленрода-Трибес,Цојленрода-Трибес,措伊伦罗达-特里贝斯"
Königstein im Taunus,50.17943,8.47132,15661,"Kenigshtajn na Taunusu,Kenigshtajn-im-Taunus,Kjonigshtajn,Koenigstein im Taunus,Konigstein,Königstein,Königstein im Taunus,kwnyghshtayn am tawnws,tao nu si shan qu ke ni xi shi tai yin,Кенигштајн на Таунусу,Кенігштайн-ім-Таунус,Кёнигштайн,كونيغشتاين إم تاونوس,کونیگ‌اشتاین ایم تاونوس,陶努斯山区柯尼希施泰因"
Riegelsberg,49.3,6.93333,15647,"Rigel'sberg,Rigelsberg,li ge er si bei ge,ryglsbrg,Ригелсберг,Ригельсберг,Рігельсберг,ریگلسبرگ,里格尔斯贝格"
Simmerath,50.6,6.3,15646,"Simmerath,Soemmert,Sömmert,Zimerat,Zimmerat,Zoemmert,Zömmert,xi mo la te,Зимерат,Зиммерат,Зіммерат,锡默拉特"
Klingenstein,48.41849,9.90812,15643,
Spenge,52.14021,8.48475,15625,Spenge
Eberbach,49.4668,8.99016,15624,"Eberbach,Eberbakh,Ehberbakh,Ewwerbach,abrbakh,ai bei er ba he,ebabahha,Ебербах,Эбербах,ابرباخ,エーバーバッハ,埃贝尔巴赫"
Odenthal,51.03333,7.11667,15619,"Odental,Odental',Odenthal,ao deng ta er,Одентал,Оденталь,奥登塔尔"
Füssen,47.57143,10.70171,15608,"Abdiacum,Fiassa,Fisen,Fiusenas,Fjusen,Fjussen,Fuessen,Fysen,Fyusen,Füssen,fei sen,fsn,fus sein,fuyussen,fwsn,Φύσεν,Фисен,Фюсен,Фюссен,Ֆյուսեն,فسن,فوسن,ฟึสเซิน,フュッセン,菲森"
Bitterfeld-Wolfen,51.62355,12.32395,15608,"Biterfeld,Bitterfel'd,Bitterfeld,Bitterfeld-Wolfen,Bitterfelde,bi te fei er de,bitaferuto,Битерфелд,Биттерфельд,ビターフェルト,比特费尔德"
